LLPerWijk_Jaar,LLPerWijk_Brin,LLPerWijk_WijkNr,LLPerWijk_Onderbouw,LLPerWijk_Bovenbouw,LLPerWijk_Totaal,LLPerWijk_InvoerWie,LLPerWijk_InvoerWanneer
2010,12XA00,212,0,1,1,eneheuvel,26-09-11
2010,12XA00,213,0,1,1,eneheuvel,26-09-11
2010,12XA00,214,1,0,1,eneheuvel,26-09-11
2010,12XA00,303,1,1,2,eneheuvel,26-09-11
2010,13CW00,106,1,0,1,eneheuvel,26-09-11
2010,13CW00,201,0,1,1,eneheuvel,26-09-11
2010,13CW00,202,1,0,1,eneheuvel,26-09-11
2010,13CW00,203,0,1,1,eneheuvel,26-09-11
2010,13CW00,205,0,2,2,eneheuvel,26-09-11
2010,13CW00,206,58,63,121,eneheuvel,26-09-11
2010,13CW00,207,2,1,3,eneheuvel,26-09-11
2010,13CW00,208,0,2,2,eneheuvel,26-09-11
2010,13CW00,209,15,9,24,eneheuvel,26-09-11
2010,13CW00,210,10,5,15,eneheuvel,26-09-11
2010,13CW00,211,0,1,1,eneheuvel,26-09-11
2010,13CW00,212,2,0,2,eneheuvel,26-09-11
2010,13CW00,214,2,0,2,eneheuvel,26-09-11
2010,13CW00,215,0,3,3,eneheuvel,26-09-11
2010,13CW00,216,0,1,1,eneheuvel,26-09-11
2010,13CW00,308,0,4,4,eneheuvel,26-09-11
2010,13CW00,9999,3,1,4,eneheuvel,26-09-11
2010,13IF00,101,2,0,2,eneheuvel,26-09-11
2010,13IF00,201,0,2,2,eneheuvel,26-09-11
2010,13IF00,208,2,1,3,eneheuvel,26-09-11
2010,13IF00,210,1,0,1,eneheuvel,26-09-11
2010,13IF00,211,0,1,1,eneheuvel,26-09-11
2010,13IF00,214,0,2,2,eneheuvel,26-09-11
2010,13IF00,301,7,9,16,eneheuvel,26-09-11
2010,13IF00,302,3,3,6,eneheuvel,26-09-11
2010,13IF00,303,4,11,15,eneheuvel,26-09-11
2010,13IF00,304,32,37,69,eneheuvel,26-09-11
2010,13IF00,305,5,4,9,eneheuvel,26-09-11
2010,13IF00,306,8,9,17,eneheuvel,26-09-11
2010,13IF00,307,3,4,7,eneheuvel,26-09-11
2010,13IF00,308,2,2,4,eneheuvel,26-09-11
2010,13IF00,309,3,0,3,eneheuvel,26-09-11
2010,13IF00,311,0,1,1,eneheuvel,26-09-11
2010,13IF00,9999,0,2,2,eneheuvel,26-09-11
2010,13IU00,102,6,8,14,eneheuvel,26-09-11
2010,13IU00,103,9,5,14,eneheuvel,26-09-11
2010,13IU00,104,1,2,3,eneheuvel,26-09-11
2010,13IU00,105,3,3,6,eneheuvel,26-09-11
2010,13IU00,106,45,39,84,eneheuvel,26-09-11
2010,13IU00,107,7,4,11,eneheuvel,26-09-11
2010,13IU00,108,1,4,5,eneheuvel,26-09-11
2010,13IU00,109,2,2,4,eneheuvel,26-09-11
2010,13IU00,110,1,2,3,eneheuvel,26-09-11
2010,13IU00,202,1,0,1,eneheuvel,26-09-11
2010,13IU00,211,0,1,1,eneheuvel,26-09-11
2010,13IU00,212,0,2,2,eneheuvel,26-09-11
2010,13IU00,301,0,1,1,eneheuvel,26-09-11
2010,13IU00,311,1,0,1,eneheuvel,26-09-11
2010,13IU00,403,1,0,1,eneheuvel,26-09-11
2010,13IU00,9999,1,0,1,eneheuvel,26-09-11
2010,13NH00,101,1,3,4,eneheuvel,26-09-11
2010,13NH00,102,11,7,18,eneheuvel,26-09-11
2010,13NH00,103,1,3,4,eneheuvel,26-09-11
2010,13NH00,104,29,17,46,eneheuvel,26-09-11
2010,13NH00,105,67,56,123,eneheuvel,26-09-11
2010,13NH00,106,9,14,23,eneheuvel,26-09-11
2010,13NH00,107,2,2,4,eneheuvel,26-09-11
2010,13NH00,108,1,1,2,eneheuvel,26-09-11
2010,13NH00,109,1,0,1,eneheuvel,26-09-11
2010,13NH00,110,16,17,33,eneheuvel,26-09-11
2010,13NH00,208,2,1,3,eneheuvel,26-09-11
2010,13NH00,211,0,1,1,eneheuvel,26-09-11
2010,13NH00,212,1,0,1,eneheuvel,26-09-11
2010,13NH00,214,1,0,1,eneheuvel,26-09-11
2010,13NH00,304,1,0,1,eneheuvel,26-09-11
2010,13NH00,502,2,2,4,eneheuvel,26-09-11
2010,13NH00,9999,3,1,4,eneheuvel,26-09-11
2010,13NU00,204,1,0,1,eneheuvel,26-09-11
2010,13NU00,205,0,2,2,eneheuvel,26-09-11
2010,13NU00,211,2,2,4,eneheuvel,26-09-11
2010,13NU00,216,0,1,1,eneheuvel,26-09-11
2010,13NU00,301,12,7,19,eneheuvel,26-09-11
2010,13NU00,302,3,2,5,eneheuvel,26-09-11
2010,13NU00,303,24,32,56,eneheuvel,26-09-11
2010,13NU00,304,56,50,106,eneheuvel,26-09-11
2010,13NU00,305,18,10,28,eneheuvel,26-09-11
2010,13NU00,306,16,21,37,eneheuvel,26-09-11
2010,13NU00,307,1,1,2,eneheuvel,26-09-11
2010,13NU00,308,2,3,5,eneheuvel,26-09-11
2010,13NU00,309,1,1,2,eneheuvel,26-09-11
2010,13NU00,9999,1,0,1,eneheuvel,26-09-11
2010,14QC00,101,1,0,1,eneheuvel,26-09-11
2010,14QC00,108,1,0,1,eneheuvel,26-09-11
2010,14QC00,109,1,3,4,eneheuvel,26-09-11
2010,14QC00,110,3,0,3,eneheuvel,26-09-11
2010,14QC00,201,5,0,5,eneheuvel,26-09-11
2010,14QC00,202,55,44,99,eneheuvel,26-09-11
2010,14QC00,203,31,37,68,eneheuvel,26-09-11
2010,14QC00,204,23,21,44,eneheuvel,26-09-11
2010,14QC00,205,17,15,32,eneheuvel,26-09-11
2010,14QC00,206,36,9,45,eneheuvel,26-09-11
2010,14QC00,207,17,8,25,eneheuvel,26-09-11
2010,14QC00,208,28,19,47,eneheuvel,26-09-11
2010,14QC00,209,7,0,7,eneheuvel,26-09-11
2010,14QC00,210,8,5,13,eneheuvel,26-09-11
2010,14QC00,211,12,7,19,eneheuvel,26-09-11
2010,14QC00,212,2,4,6,eneheuvel,26-09-11
2010,14QC00,213,0,4,4,eneheuvel,26-09-11
2010,14QC00,214,2,1,3,eneheuvel,26-09-11
2010,14QC00,215,1,3,4,eneheuvel,26-09-11
2010,14QC00,216,1,2,3,eneheuvel,26-09-11
2010,14QC00,301,1,0,1,eneheuvel,26-09-11
2010,14QC00,302,4,4,8,eneheuvel,26-09-11
2010,14QC00,303,21,5,26,eneheuvel,26-09-11
2010,14QC00,304,0,2,2,eneheuvel,26-09-11
2010,14QC00,306,2,0,2,eneheuvel,26-09-11
2010,14QC00,307,4,2,6,eneheuvel,26-09-11
2010,14QC00,309,2,1,3,eneheuvel,26-09-11
2010,14QC00,311,9,6,15,eneheuvel,26-09-11
2010,14QC00,312,5,4,9,eneheuvel,26-09-11
2010,14QC00,313,0,1,1,eneheuvel,26-09-11
2010,14QC00,403,4,3,7,eneheuvel,26-09-11
2010,14QC00,502,14,10,24,eneheuvel,26-09-11
2010,14QC00,9999,5,1,6,eneheuvel,26-09-11
2010,14QC02,202,0,1,1,eneheuvel,26-09-11
2010,14QC02,209,1,1,2,eneheuvel,26-09-11
2010,14QC02,210,0,2,2,eneheuvel,26-09-11
2010,14QC02,211,2,0,2,eneheuvel,26-09-11
2010,14QC02,212,22,24,46,eneheuvel,26-09-11
2010,14QC02,213,4,5,9,eneheuvel,26-09-11
2010,14QC02,214,4,4,8,eneheuvel,26-09-11
2010,14QC02,216,0,2,2,eneheuvel,26-09-11
2010,14QC02,403,1,0,1,eneheuvel,26-09-11
2010,15SJ00,101,1,3,4,eneheuvel,26-09-11
2010,15SJ00,102,1,10,11,eneheuvel,26-09-11
2010,15SJ00,103,1,7,8,eneheuvel,26-09-11
2010,15SJ00,104,2,3,5,eneheuvel,26-09-11
2010,15SJ00,105,1,2,3,eneheuvel,26-09-11
2010,15SJ00,106,1,1,2,eneheuvel,26-09-11
2010,15SJ00,108,0,8,8,eneheuvel,26-09-11
2010,15SJ00,201,0,1,1,eneheuvel,26-09-11
2010,15SJ00,202,1,9,10,eneheuvel,26-09-11
2010,15SJ00,203,1,8,9,eneheuvel,26-09-11
2010,15SJ00,204,0,6,6,eneheuvel,26-09-11
2010,15SJ00,205,0,9,9,eneheuvel,26-09-11
2010,15SJ00,206,4,13,17,eneheuvel,26-09-11
2010,15SJ00,207,1,16,17,eneheuvel,26-09-11
2010,15SJ00,208,2,8,10,eneheuvel,26-09-11
2010,15SJ00,209,1,9,10,eneheuvel,26-09-11
2010,15SJ00,210,2,25,27,eneheuvel,26-09-11
2010,15SJ00,211,1,20,21,eneheuvel,26-09-11
2010,15SJ00,212,1,11,12,eneheuvel,26-09-11
2010,15SJ00,213,0,4,4,eneheuvel,26-09-11
2010,15SJ00,214,1,11,12,eneheuvel,26-09-11
2010,15SJ00,216,0,6,6,eneheuvel,26-09-11
2010,15SJ00,301,0,4,4,eneheuvel,26-09-11
2010,15SJ00,302,1,6,7,eneheuvel,26-09-11
2010,15SJ00,303,0,9,9,eneheuvel,26-09-11
2010,15SJ00,304,1,7,8,eneheuvel,26-09-11
2010,15SJ00,305,0,9,9,eneheuvel,26-09-11
2010,15SJ00,306,0,8,8,eneheuvel,26-09-11
2010,15SJ00,307,2,6,8,eneheuvel,26-09-11
2010,15SJ00,308,1,8,9,eneheuvel,26-09-11
2010,15SJ00,309,3,7,10,eneheuvel,26-09-11
2010,15SJ00,311,4,3,7,eneheuvel,26-09-11
2010,15SJ00,312,0,1,1,eneheuvel,26-09-11
2010,15SJ00,401,0,2,2,eneheuvel,26-09-11
2010,15SJ00,402,0,1,1,eneheuvel,26-09-11
2010,15SJ00,9999,1,7,8,eneheuvel,26-09-11
2010,15ZL00,305,2,1,3,eneheuvel,26-09-11
2010,15ZL01,206,1,1,2,eneheuvel,26-09-11
2010,15ZL01,207,0,1,1,eneheuvel,26-09-11
2010,15ZL01,209,7,9,16,eneheuvel,26-09-11
2010,15ZL01,210,77,63,140,eneheuvel,26-09-11
2010,15ZL01,211,1,0,1,eneheuvel,26-09-11
2010,15ZL01,212,1,1,2,eneheuvel,26-09-11
2010,15ZL01,215,1,1,2,eneheuvel,26-09-11
2010,15ZL01,216,1,1,2,eneheuvel,26-09-11
2010,15ZL01,307,0,1,1,eneheuvel,26-09-11
2010,15ZL01,309,0,1,1,eneheuvel,26-09-11
2010,15ZL01,9999,0,2,2,eneheuvel,26-09-11
2010,16CK00,103,1,0,1,eneheuvel,26-09-11
2010,16CK00,105,1,0,1,eneheuvel,26-09-11
2010,16CK00,106,1,0,1,eneheuvel,26-09-11
2010,16CK00,108,1,0,1,eneheuvel,26-09-11
2010,16CK00,202,2,0,2,eneheuvel,26-09-11
2010,16CK00,203,1,0,1,eneheuvel,26-09-11
2010,16CK00,204,4,0,4,eneheuvel,26-09-11
2010,16CK00,205,1,0,1,eneheuvel,26-09-11
2010,16CK00,206,6,0,6,eneheuvel,26-09-11
2010,16CK00,208,1,0,1,eneheuvel,26-09-11
2010,16CK00,209,1,0,1,eneheuvel,26-09-11
2010,16CK00,210,5,0,5,eneheuvel,26-09-11
2010,16CK00,211,4,0,4,eneheuvel,26-09-11
2010,16CK00,212,2,0,2,eneheuvel,26-09-11
2010,16CK00,213,2,0,2,eneheuvel,26-09-11
2010,16CK00,214,1,0,1,eneheuvel,26-09-11
2010,16CK00,216,1,0,1,eneheuvel,26-09-11
2010,16CK00,303,1,0,1,eneheuvel,26-09-11
2010,16CK00,305,1,0,1,eneheuvel,26-09-11
2010,16CK00,308,1,0,1,eneheuvel,26-09-11
2010,16CK00,309,3,0,3,eneheuvel,26-09-11
2010,16CK00,311,2,0,2,eneheuvel,26-09-11
2010,16CK00,312,3,0,3,eneheuvel,26-09-11
2010,16CK00,402,1,0,1,eneheuvel,26-09-11
2010,16CK00,9999,1,0,1,eneheuvel,26-09-11
2010,16KK00,101,14,12,26,eneheuvel,26-09-11
2010,16KK00,102,34,36,70,eneheuvel,26-09-11
2010,16KK00,103,63,52,115,eneheuvel,26-09-11
2010,16KK00,104,4,0,4,eneheuvel,26-09-11
2010,16KK00,105,1,2,3,eneheuvel,26-09-11
2010,16KK00,106,4,5,9,eneheuvel,26-09-11
2010,16KK00,107,7,11,18,eneheuvel,26-09-11
2010,16KK00,108,23,26,49,eneheuvel,26-09-11
2010,16KK00,109,10,12,22,eneheuvel,26-09-11
2010,16KK00,110,1,0,1,eneheuvel,26-09-11
2010,16KK00,201,0,1,1,eneheuvel,26-09-11
2010,16KK00,202,1,4,5,eneheuvel,26-09-11
2010,16KK00,206,2,1,3,eneheuvel,26-09-11
2010,16KK00,207,0,3,3,eneheuvel,26-09-11
2010,16KK00,208,0,1,1,eneheuvel,26-09-11
2010,16KK00,210,2,1,3,eneheuvel,26-09-11
2010,16KK00,211,1,3,4,eneheuvel,26-09-11
2010,16KK00,213,0,1,1,eneheuvel,26-09-11
2010,16KK00,214,0,1,1,eneheuvel,26-09-11
2010,16KK00,308,0,1,1,eneheuvel,26-09-11
2010,16KK00,309,0,1,1,eneheuvel,26-09-11
2010,16KK00,311,0,1,1,eneheuvel,26-09-11
2010,16KK00,502,1,1,2,eneheuvel,26-09-11
2010,16KK00,9999,2,3,5,eneheuvel,26-09-11
2010,16LJ00,101,3,3,6,eneheuvel,26-09-11
2010,16LJ00,102,7,7,14,eneheuvel,26-09-11
2010,16LJ00,103,2,0,2,eneheuvel,26-09-11
2010,16LJ00,104,2,1,3,eneheuvel,26-09-11
2010,16LJ00,105,0,1,1,eneheuvel,26-09-11
2010,16LJ00,106,42,49,91,eneheuvel,26-09-11
2010,16LJ00,107,1,1,2,eneheuvel,26-09-11
2010,16LJ00,108,2,2,4,eneheuvel,26-09-11
2010,16LJ00,203,1,2,3,eneheuvel,26-09-11
2010,16LJ00,208,0,1,1,eneheuvel,26-09-11
2010,16LJ00,209,0,1,1,eneheuvel,26-09-11
2010,16LJ00,212,1,1,2,eneheuvel,26-09-11
2010,16LJ00,312,1,1,2,eneheuvel,26-09-11
2010,16LJ00,9999,0,1,1,eneheuvel,26-09-11
2010,16ML00,101,5,5,10,eneheuvel,26-09-11
2010,16ML00,102,25,26,51,eneheuvel,26-09-11
2010,16ML00,103,5,6,11,eneheuvel,26-09-11
2010,16ML00,104,47,45,92,eneheuvel,26-09-11
2010,16ML00,105,25,24,49,eneheuvel,26-09-11
2010,16ML00,106,3,2,5,eneheuvel,26-09-11
2010,16ML00,107,3,4,7,eneheuvel,26-09-11
2010,16ML00,108,2,4,6,eneheuvel,26-09-11
2010,16ML00,109,0,3,3,eneheuvel,26-09-11
2010,16ML00,110,2,5,7,eneheuvel,26-09-11
2010,16ML00,201,0,1,1,eneheuvel,26-09-11
2010,16ML00,202,0,3,3,eneheuvel,26-09-11
2010,16ML00,203,0,2,2,eneheuvel,26-09-11
2010,16ML00,205,0,1,1,eneheuvel,26-09-11
2010,16ML00,206,1,1,2,eneheuvel,26-09-11
2010,16ML00,209,0,1,1,eneheuvel,26-09-11
2010,16ML00,210,0,1,1,eneheuvel,26-09-11
2010,16ML00,211,0,1,1,eneheuvel,26-09-11
2010,16ML00,212,0,3,3,eneheuvel,26-09-11
2010,16ML00,213,0,1,1,eneheuvel,26-09-11
2010,16ML00,303,0,1,1,eneheuvel,26-09-11
2010,16ML00,307,1,0,1,eneheuvel,26-09-11
2010,16ML00,311,1,0,1,eneheuvel,26-09-11
2010,16ML00,502,4,2,6,eneheuvel,26-09-11
2010,16ML00,9999,1,3,4,eneheuvel,26-09-11
2010,16OC00,101,2,3,5,eneheuvel,26-09-11
2010,16OC00,102,1,3,4,eneheuvel,26-09-11
2010,16OC00,103,9,12,21,eneheuvel,26-09-11
2010,16OC00,104,0,2,2,eneheuvel,26-09-11
2010,16OC00,105,1,2,3,eneheuvel,26-09-11
2010,16OC00,106,4,2,6,eneheuvel,26-09-11
2010,16OC00,107,65,71,136,eneheuvel,26-09-11
2010,16OC00,108,22,19,41,eneheuvel,26-09-11
2010,16OC00,109,40,56,96,eneheuvel,26-09-11
2010,16OC00,203,1,1,2,eneheuvel,26-09-11
2010,16OC00,207,1,0,1,eneheuvel,26-09-11
2010,16OC00,208,1,0,1,eneheuvel,26-09-11
2010,16OC00,213,0,2,2,eneheuvel,26-09-11
2010,16OC00,214,1,0,1,eneheuvel,26-09-11
2010,16OC00,309,1,1,2,eneheuvel,26-09-11
2010,16OC00,502,2,0,2,eneheuvel,26-09-11
2010,16OC00,9999,2,1,3,eneheuvel,26-09-11
2010,16UK00,101,1,0,1,eneheuvel,26-09-11
2010,16UK00,102,0,1,1,eneheuvel,26-09-11
2010,16UK00,103,4,5,9,eneheuvel,26-09-11
2010,16UK00,108,58,67,125,eneheuvel,26-09-11
2010,16UK00,109,0,1,1,eneheuvel,26-09-11
2010,16UK00,9999,1,4,5,eneheuvel,26-09-11
2010,16WV00,108,1,0,1,eneheuvel,26-09-11
2010,16WV00,201,6,2,8,eneheuvel,26-09-11
2010,16WV00,202,0,1,1,eneheuvel,26-09-11
2010,16WV00,204,1,1,2,eneheuvel,26-09-11
2010,16WV00,209,5,16,21,eneheuvel,26-09-11
2010,16WV00,211,60,49,109,eneheuvel,26-09-11
2010,16WV00,213,2,0,2,eneheuvel,26-09-11
2010,16WV00,214,2,1,3,eneheuvel,26-09-11
2010,16WV00,403,1,0,1,eneheuvel,26-09-11
2010,16WV00,9999,1,2,3,eneheuvel,26-09-11
2010,16YS00,108,2,0,2,eneheuvel,26-09-11
2010,16YS00,201,8,5,13,eneheuvel,26-09-11
2010,16YS00,202,1,2,3,eneheuvel,26-09-11
2010,16YS00,205,0,1,1,eneheuvel,26-09-11
2010,16YS00,207,3,1,4,eneheuvel,26-09-11
2010,16YS00,209,1,1,2,eneheuvel,26-09-11
2010,16YS00,210,1,0,1,eneheuvel,26-09-11
2010,16YS00,211,75,82,157,eneheuvel,26-09-11
2010,16YS00,212,1,3,4,eneheuvel,26-09-11
2010,16YS00,213,1,2,3,eneheuvel,26-09-11
2010,16YS00,303,1,0,1,eneheuvel,26-09-11
2010,16YS00,307,1,0,1,eneheuvel,26-09-11
2010,16YS00,309,1,1,2,eneheuvel,26-09-11
2010,16YS00,311,1,0,1,eneheuvel,26-09-11
2010,16ZG00,103,0,1,1,eneheuvel,26-09-11
2010,16ZG00,201,1,0,1,eneheuvel,26-09-11
2010,16ZG00,208,1,0,1,eneheuvel,26-09-11
2010,16ZG00,210,0,1,1,eneheuvel,26-09-11
2010,16ZG00,211,64,58,122,eneheuvel,26-09-11
2010,16ZG00,213,0,1,1,eneheuvel,26-09-11
2010,16ZG00,214,0,1,1,eneheuvel,26-09-11
2010,16ZG00,301,1,0,1,eneheuvel,26-09-11
2010,16ZG00,303,1,0,1,eneheuvel,26-09-11
2010,16ZG00,305,0,1,1,eneheuvel,26-09-11
2010,16ZX00,201,0,1,1,eneheuvel,26-09-11
2010,16ZX00,206,12,14,26,eneheuvel,26-09-11
2010,16ZX00,208,1,0,1,eneheuvel,26-09-11
2010,16ZX00,209,32,25,57,eneheuvel,26-09-11
2010,16ZX00,210,1,0,1,eneheuvel,26-09-11
2010,16ZX00,212,0,1,1,eneheuvel,26-09-11
2010,16ZX00,214,1,0,1,eneheuvel,26-09-11
2010,16ZX00,304,1,0,1,eneheuvel,26-09-11
2010,16ZX00,9999,1,2,3,eneheuvel,26-09-11
2010,17AK00,201,1,0,1,eneheuvel,26-09-11
2010,17AK00,205,0,1,1,eneheuvel,26-09-11
2010,17AK00,206,53,61,114,eneheuvel,26-09-11
2010,17AK00,207,1,2,3,eneheuvel,26-09-11
2010,17AK00,209,2,1,3,eneheuvel,26-09-11
2010,17AK00,210,4,4,8,eneheuvel,26-09-11
2010,17AK00,211,1,1,2,eneheuvel,26-09-11
2010,17AK00,303,1,0,1,eneheuvel,26-09-11
2010,17AK00,306,1,1,2,eneheuvel,26-09-11
2010,17AK00,307,0,2,2,eneheuvel,26-09-11
2010,17AK00,309,0,2,2,eneheuvel,26-09-11
2010,17AK00,312,2,0,2,eneheuvel,26-09-11
2010,17AV00,202,0,1,1,eneheuvel,26-09-11
2010,17AV00,205,3,1,4,eneheuvel,26-09-11
2010,17AV00,206,66,69,135,eneheuvel,26-09-11
2010,17AV00,207,2,0,2,eneheuvel,26-09-11
2010,17AV00,209,2,1,3,eneheuvel,26-09-11
2010,17AV00,210,0,1,1,eneheuvel,26-09-11
2010,17AV00,216,0,1,1,eneheuvel,26-09-11
2010,17AV00,307,0,1,1,eneheuvel,26-09-11
2010,17AV00,311,1,0,1,eneheuvel,26-09-11
2010,17AV00,312,1,0,1,eneheuvel,26-09-11
2010,17AV00,9999,0,3,3,eneheuvel,26-09-11
2010,17BP00,103,1,0,1,eneheuvel,26-09-11
2010,17BP00,201,2,0,2,eneheuvel,26-09-11
2010,17BP00,209,3,1,4,eneheuvel,26-09-11
2010,17BP00,210,1,2,3,eneheuvel,26-09-11
2010,17BP00,211,49,46,95,eneheuvel,26-09-11
2010,17BP00,212,4,5,9,eneheuvel,26-09-11
2010,17BP00,213,53,71,124,eneheuvel,26-09-11
2010,17BP00,214,0,3,3,eneheuvel,26-09-11
2010,17BP00,9999,0,1,1,eneheuvel,26-09-11
2010,17DA00,201,1,0,1,eneheuvel,26-09-11
2010,17DA00,207,0,1,1,eneheuvel,26-09-11
2010,17DA00,209,3,7,10,eneheuvel,26-09-11
2010,17DA00,210,40,53,93,eneheuvel,26-09-11
2010,17DA00,302,0,2,2,eneheuvel,26-09-11
2010,17DA00,303,0,2,2,eneheuvel,26-09-11
2010,17DA00,307,0,1,1,eneheuvel,26-09-11
2010,17DA00,402,0,1,1,eneheuvel,26-09-11
2010,17DA00,403,1,0,1,eneheuvel,26-09-11
2010,17DK00,202,1,1,2,eneheuvel,26-09-11
2010,17DK00,203,0,1,1,eneheuvel,26-09-11
2010,17DK00,206,1,2,3,eneheuvel,26-09-11
2010,17DK00,207,1,1,2,eneheuvel,26-09-11
2010,17DK00,208,3,1,4,eneheuvel,26-09-11
2010,17DK00,301,2,6,8,eneheuvel,26-09-11
2010,17DK00,302,1,2,3,eneheuvel,26-09-11
2010,17DK00,303,1,3,4,eneheuvel,26-09-11
2010,17DK00,304,44,46,90,eneheuvel,26-09-11
2010,17DK00,305,6,3,9,eneheuvel,26-09-11
2010,17DK00,306,1,3,4,eneheuvel,26-09-11
2010,17DK00,307,1,0,1,eneheuvel,26-09-11
2010,17DK00,308,2,1,3,eneheuvel,26-09-11
2010,17DK00,309,2,3,5,eneheuvel,26-09-11
2010,17DK00,9999,0,1,1,eneheuvel,26-09-11
2010,17DV00,101,1,0,1,eneheuvel,26-09-11
2010,17DV00,108,0,1,1,eneheuvel,26-09-11
2010,17DV00,201,4,0,4,eneheuvel,26-09-11
2010,17DV00,202,0,1,1,eneheuvel,26-09-11
2010,17DV00,203,2,1,3,eneheuvel,26-09-11
2010,17DV00,204,0,1,1,eneheuvel,26-09-11
2010,17DV00,205,1,1,2,eneheuvel,26-09-11
2010,17DV00,207,4,4,8,eneheuvel,26-09-11
2010,17DV00,208,2,0,2,eneheuvel,26-09-11
2010,17DV00,211,1,0,1,eneheuvel,26-09-11
2010,17DV00,216,1,1,2,eneheuvel,26-09-11
2010,17DV00,301,19,8,27,eneheuvel,26-09-11
2010,17DV00,302,5,7,12,eneheuvel,26-09-11
2010,17DV00,303,29,34,63,eneheuvel,26-09-11
2010,17DV00,304,31,43,74,eneheuvel,26-09-11
2010,17DV00,305,8,7,15,eneheuvel,26-09-11
2010,17DV00,306,11,8,19,eneheuvel,26-09-11
2010,17DV00,307,5,9,14,eneheuvel,26-09-11
2010,17DV00,308,14,9,23,eneheuvel,26-09-11
2010,17DV00,309,23,16,39,eneheuvel,26-09-11
2010,17DV00,310,0,2,2,eneheuvel,26-09-11
2010,17DV00,311,5,6,11,eneheuvel,26-09-11
2010,17DV00,312,4,1,5,eneheuvel,26-09-11
2010,17DV00,502,0,1,1,eneheuvel,26-09-11
2010,17DV00,9999,2,2,4,eneheuvel,26-09-11
2010,17FI00,101,0,1,1,eneheuvel,26-09-11
2010,17FI00,102,0,7,7,eneheuvel,26-09-11
2010,17FI00,103,1,1,2,eneheuvel,26-09-11
2010,17FI00,106,0,3,3,eneheuvel,26-09-11
2010,17FI00,108,0,7,7,eneheuvel,26-09-11
2010,17FI00,202,1,22,23,eneheuvel,26-09-11
2010,17FI00,203,1,6,7,eneheuvel,26-09-11
2010,17FI00,204,0,10,10,eneheuvel,26-09-11
2010,17FI00,205,0,3,3,eneheuvel,26-09-11
2010,17FI00,206,1,7,8,eneheuvel,26-09-11
2010,17FI00,207,0,5,5,eneheuvel,26-09-11
2010,17FI00,208,1,14,15,eneheuvel,26-09-11
2010,17FI00,209,1,4,5,eneheuvel,26-09-11
2010,17FI00,210,1,5,6,eneheuvel,26-09-11
2010,17FI00,211,5,9,14,eneheuvel,26-09-11
2010,17FI00,212,0,6,6,eneheuvel,26-09-11
2010,17FI00,213,2,5,7,eneheuvel,26-09-11
2010,17FI00,214,0,9,9,eneheuvel,26-09-11
2010,17FI00,216,1,2,3,eneheuvel,26-09-11
2010,17FI00,302,1,3,4,eneheuvel,26-09-11
2010,17FI00,303,1,5,6,eneheuvel,26-09-11
2010,17FI00,304,0,5,5,eneheuvel,26-09-11
2010,17FI00,305,0,5,5,eneheuvel,26-09-11
2010,17FI00,306,1,2,3,eneheuvel,26-09-11
2010,17FI00,307,0,7,7,eneheuvel,26-09-11
2010,17FI00,308,1,2,3,eneheuvel,26-09-11
2010,17FI00,309,1,3,4,eneheuvel,26-09-11
2010,17FI00,310,0,1,1,eneheuvel,26-09-11
2010,17FI00,311,1,4,5,eneheuvel,26-09-11
2010,17FI00,312,0,4,4,eneheuvel,26-09-11
2010,17FI00,402,0,1,1,eneheuvel,26-09-11
2010,17FI00,403,0,1,1,eneheuvel,26-09-11
2010,17FI00,502,0,1,1,eneheuvel,26-09-11
2010,17FI00,9999,0,7,7,eneheuvel,26-09-11
2010,17LP00,207,1,0,1,eneheuvel,26-09-11
2010,17LP00,210,1,0,1,eneheuvel,26-09-11
2010,17LP00,212,0,1,1,eneheuvel,26-09-11
2010,17LP00,301,0,1,1,eneheuvel,26-09-11
2010,17LP00,303,1,0,1,eneheuvel,26-09-11
2010,17LP00,304,1,0,1,eneheuvel,26-09-11
2010,17LP00,305,57,53,110,eneheuvel,26-09-11
2010,17LP00,306,8,4,12,eneheuvel,26-09-11
2010,17LP00,309,1,1,2,eneheuvel,26-09-11
2010,17LP00,310,0,1,1,eneheuvel,26-09-11
2010,17LP00,312,2,0,2,eneheuvel,26-09-11
2010,17MH00,202,1,2,3,eneheuvel,26-09-11
2010,17MH00,203,0,1,1,eneheuvel,26-09-11
2010,17MH00,205,0,1,1,eneheuvel,26-09-11
2010,17MH00,206,0,1,1,eneheuvel,26-09-11
2010,17MH00,207,0,2,2,eneheuvel,26-09-11
2010,17MH00,208,0,2,2,eneheuvel,26-09-11
2010,17MH00,209,2,0,2,eneheuvel,26-09-11
2010,17MH00,210,0,2,2,eneheuvel,26-09-11
2010,17MH00,211,0,2,2,eneheuvel,26-09-11
2010,17MH00,212,0,1,1,eneheuvel,26-09-11
2010,17MH00,216,0,1,1,eneheuvel,26-09-11
2010,17MH00,302,1,1,2,eneheuvel,26-09-11
2010,17MH00,303,1,2,3,eneheuvel,26-09-11
2010,17MH00,304,0,3,3,eneheuvel,26-09-11
2010,17MH00,305,86,107,193,eneheuvel,26-09-11
2010,17MH00,306,5,7,12,eneheuvel,26-09-11
2010,17MH00,307,1,4,5,eneheuvel,26-09-11
2010,17MH00,308,3,2,5,eneheuvel,26-09-11
2010,17MH00,309,5,5,10,eneheuvel,26-09-11
2010,17MH00,311,3,1,4,eneheuvel,26-09-11
