LLPerWijk_ID,LLPerWijk_Jaar,LLPerWijk_Brin,LLPerWijk_WijkNr,LLPerWijk_Onderbouw,LLPerWijk_Bovenbouw,LLPerWijk_Totaal,LLPerWijk_InvoerWie,LLPerWijk_InvoerWanneer
200516ZG00303,2005,16ZG00,303,0,1,1,eneheuvel,26-09-11
200516ZG00308,2005,16ZG00,308,1,0,1,eneheuvel,26-09-11
200516ZG00309,2005,16ZG00,309,1,0,1,eneheuvel,26-09-11
200516ZG00311,2005,16ZG00,311,0,1,1,eneheuvel,26-09-11
200516ZG009999,2005,16ZG00,9999,1,0,1,eneheuvel,26-09-11
200516ZX00108,2005,16ZX00,108,1,1,2,eneheuvel,26-09-11
200516ZX00201,2005,16ZX00,201,2,1,3,eneheuvel,26-09-11
200516ZX00204,2005,16ZX00,204,0,1,1,eneheuvel,26-09-11
200516ZX00206,2005,16ZX00,206,25,43,68,eneheuvel,26-09-11
200516ZX00207,2005,16ZX00,207,38,15,53,eneheuvel,26-09-11
200516ZX00209,2005,16ZX00,209,45,45,90,eneheuvel,26-09-11
200516ZX00210,2005,16ZX00,210,0,1,1,eneheuvel,26-09-11
200516ZX00211,2005,16ZX00,211,1,0,1,eneheuvel,26-09-11
200516ZX00212,2005,16ZX00,212,0,1,1,eneheuvel,26-09-11
200516ZX00304,2005,16ZX00,304,1,0,1,eneheuvel,26-09-11
200516ZX00305,2005,16ZX00,305,0,1,1,eneheuvel,26-09-11
200516ZX009999,2005,16ZX00,9999,3,1,4,eneheuvel,26-09-11
200517AK00202,2005,17AK00,202,0,2,2,eneheuvel,26-09-11
200517AK00203,2005,17AK00,203,0,3,3,eneheuvel,26-09-11
200517AK00204,2005,17AK00,204,0,1,1,eneheuvel,26-09-11
200517AK00205,2005,17AK00,205,1,2,3,eneheuvel,26-09-11
200517AK00206,2005,17AK00,206,66,66,132,eneheuvel,26-09-11
200517AK00207,2005,17AK00,207,0,2,2,eneheuvel,26-09-11
200517AK00209,2005,17AK00,209,2,0,2,eneheuvel,26-09-11
200517AK00210,2005,17AK00,210,4,2,6,eneheuvel,26-09-11
200517AK00212,2005,17AK00,212,0,1,1,eneheuvel,26-09-11
200517AK00215,2005,17AK00,215,2,2,4,eneheuvel,26-09-11
200517AK00301,2005,17AK00,301,1,1,2,eneheuvel,26-09-11
200517AK00302,2005,17AK00,302,2,1,3,eneheuvel,26-09-11
200517AK00303,2005,17AK00,303,1,0,1,eneheuvel,26-09-11
200517AK00304,2005,17AK00,304,1,1,2,eneheuvel,26-09-11
200517AK00305,2005,17AK00,305,3,2,5,eneheuvel,26-09-11
200517AK00306,2005,17AK00,306,1,0,1,eneheuvel,26-09-11
200517AK00307,2005,17AK00,307,1,1,2,eneheuvel,26-09-11
200517AK00309,2005,17AK00,309,1,2,3,eneheuvel,26-09-11
200517AK00312,2005,17AK00,312,1,0,1,eneheuvel,26-09-11
200517AV00103,2005,17AV00,103,1,0,1,eneheuvel,26-09-11
200517AV00201,2005,17AV00,201,0,1,1,eneheuvel,26-09-11
200517AV00203,2005,17AV00,203,0,1,1,eneheuvel,26-09-11
200517AV00204,2005,17AV00,204,0,1,1,eneheuvel,26-09-11
200517AV00205,2005,17AV00,205,1,1,2,eneheuvel,26-09-11
200517AV00206,2005,17AV00,206,76,74,150,eneheuvel,26-09-11
200517AV00207,2005,17AV00,207,1,5,6,eneheuvel,26-09-11
200517AV00208,2005,17AV00,208,0,1,1,eneheuvel,26-09-11
200517AV00209,2005,17AV00,209,1,2,3,eneheuvel,26-09-11
200517AV00210,2005,17AV00,210,0,6,6,eneheuvel,26-09-11
200517AV00211,2005,17AV00,211,0,1,1,eneheuvel,26-09-11
200517AV00305,2005,17AV00,305,0,1,1,eneheuvel,26-09-11
200517AV009999,2005,17AV00,9999,4,3,7,eneheuvel,26-09-11
200517BP00202,2005,17BP00,202,0,1,1,eneheuvel,26-09-11
200517BP00207,2005,17BP00,207,1,0,1,eneheuvel,26-09-11
200517BP00208,2005,17BP00,208,0,1,1,eneheuvel,26-09-11
200517BP00211,2005,17BP00,211,55,59,114,eneheuvel,26-09-11
200517BP00212,2005,17BP00,212,4,5,9,eneheuvel,26-09-11
200517BP00213,2005,17BP00,213,76,90,166,eneheuvel,26-09-11
200517BP00214,2005,17BP00,214,2,7,9,eneheuvel,26-09-11
200517BP00301,2005,17BP00,301,0,1,1,eneheuvel,26-09-11
200517BP00303,2005,17BP00,303,0,3,3,eneheuvel,26-09-11
200517BP00312,2005,17BP00,312,1,0,1,eneheuvel,26-09-11
200517BP009999,2005,17BP00,9999,2,0,2,eneheuvel,26-09-11
200517DA00207,2005,17DA00,207,1,1,2,eneheuvel,26-09-11
200517DA00209,2005,17DA00,209,16,11,27,eneheuvel,26-09-11
200517DA00210,2005,17DA00,210,50,69,119,eneheuvel,26-09-11
200517DA00211,2005,17DA00,211,1,2,3,eneheuvel,26-09-11
200517DA00214,2005,17DA00,214,0,1,1,eneheuvel,26-09-11
200517DA00215,2005,17DA00,215,0,2,2,eneheuvel,26-09-11
200517DA00307,2005,17DA00,307,1,1,2,eneheuvel,26-09-11
200517DA00309,2005,17DA00,309,1,0,1,eneheuvel,26-09-11
200517DA009999,2005,17DA00,9999,2,2,4,eneheuvel,26-09-11
200517DK00201,2005,17DK00,201,0,1,1,eneheuvel,26-09-11
200517DK00206,2005,17DK00,206,1,0,1,eneheuvel,26-09-11
200517DK00207,2005,17DK00,207,1,0,1,eneheuvel,26-09-11
200517DK00208,2005,17DK00,208,0,1,1,eneheuvel,26-09-11
200517DK00301,2005,17DK00,301,5,5,10,eneheuvel,26-09-11
200517DK00302,2005,17DK00,302,1,0,1,eneheuvel,26-09-11
200517DK00303,2005,17DK00,303,1,5,6,eneheuvel,26-09-11
200517DK00304,2005,17DK00,304,35,47,82,eneheuvel,26-09-11
200517DK00305,2005,17DK00,305,0,2,2,eneheuvel,26-09-11
200517DK00306,2005,17DK00,306,0,2,2,eneheuvel,26-09-11
200517DK00309,2005,17DK00,309,3,1,4,eneheuvel,26-09-11
200517DV00103,2005,17DV00,103,0,1,1,eneheuvel,26-09-11
200517DV00106,2005,17DV00,106,1,0,1,eneheuvel,26-09-11
200517DV00108,2005,17DV00,108,1,0,1,eneheuvel,26-09-11
200517DV00202,2005,17DV00,202,1,0,1,eneheuvel,26-09-11
200517DV00203,2005,17DV00,203,2,0,2,eneheuvel,26-09-11
200517DV00204,2005,17DV00,204,3,2,5,eneheuvel,26-09-11
200517DV00205,2005,17DV00,205,1,1,2,eneheuvel,26-09-11
200517DV00206,2005,17DV00,206,0,1,1,eneheuvel,26-09-11
200517DV00207,2005,17DV00,207,0,2,2,eneheuvel,26-09-11
200517DV00208,2005,17DV00,208,0,4,4,eneheuvel,26-09-11
200517DV00209,2005,17DV00,209,1,1,2,eneheuvel,26-09-11
200517DV00211,2005,17DV00,211,1,2,3,eneheuvel,26-09-11
200517DV00301,2005,17DV00,301,13,7,20,eneheuvel,26-09-11
200517DV00302,2005,17DV00,302,4,4,8,eneheuvel,26-09-11
200517DV00303,2005,17DV00,303,37,22,59,eneheuvel,26-09-11
200517DV00304,2005,17DV00,304,43,45,88,eneheuvel,26-09-11
200517DV00305,2005,17DV00,305,6,10,16,eneheuvel,26-09-11
200517DV00306,2005,17DV00,306,12,9,21,eneheuvel,26-09-11
200517DV00307,2005,17DV00,307,10,7,17,eneheuvel,26-09-11
200517DV00308,2005,17DV00,308,10,10,20,eneheuvel,26-09-11
200517DV00309,2005,17DV00,309,10,14,24,eneheuvel,26-09-11
200517DV00310,2005,17DV00,310,0,2,2,eneheuvel,26-09-11
200517DV00311,2005,17DV00,311,3,3,6,eneheuvel,26-09-11
200517DV00312,2005,17DV00,312,2,0,2,eneheuvel,26-09-11
200517DV009999,2005,17DV00,9999,1,0,1,eneheuvel,26-09-11
200517FI00102,2005,17FI00,102,3,0,3,eneheuvel,26-09-11
200517FI00103,2005,17FI00,103,3,0,3,eneheuvel,26-09-11
200517FI00106,2005,17FI00,106,4,0,4,eneheuvel,26-09-11
200517FI00108,2005,17FI00,108,4,0,4,eneheuvel,26-09-11
200517FI00202,2005,17FI00,202,7,0,7,eneheuvel,26-09-11
200517FI00203,2005,17FI00,203,5,0,5,eneheuvel,26-09-11
200517FI00204,2005,17FI00,204,3,0,3,eneheuvel,26-09-11
200517FI00205,2005,17FI00,205,2,0,2,eneheuvel,26-09-11
200517FI00206,2005,17FI00,206,4,0,4,eneheuvel,26-09-11
200517FI00207,2005,17FI00,207,8,0,8,eneheuvel,26-09-11
200517FI00208,2005,17FI00,208,7,0,7,eneheuvel,26-09-11
200517FI00209,2005,17FI00,209,1,0,1,eneheuvel,26-09-11
200517FI00210,2005,17FI00,210,7,0,7,eneheuvel,26-09-11
200517FI00211,2005,17FI00,211,4,0,4,eneheuvel,26-09-11
200517FI00212,2005,17FI00,212,5,0,5,eneheuvel,26-09-11
200517FI00213,2005,17FI00,213,6,0,6,eneheuvel,26-09-11
200517FI00214,2005,17FI00,214,5,0,5,eneheuvel,26-09-11
200517FI00302,2005,17FI00,302,4,0,4,eneheuvel,26-09-11
200517FI00303,2005,17FI00,303,6,0,6,eneheuvel,26-09-11
200517FI00304,2005,17FI00,304,5,0,5,eneheuvel,26-09-11
200517FI00305,2005,17FI00,305,5,0,5,eneheuvel,26-09-11
200517FI00306,2005,17FI00,306,3,0,3,eneheuvel,26-09-11
200517FI00307,2005,17FI00,307,2,0,2,eneheuvel,26-09-11
200517FI00308,2005,17FI00,308,4,0,4,eneheuvel,26-09-11
200517FI00309,2005,17FI00,309,5,0,5,eneheuvel,26-09-11
200517FI00311,2005,17FI00,311,1,0,1,eneheuvel,26-09-11
200517FI00502,2005,17FI00,502,1,0,1,eneheuvel,26-09-11
200517FI009999,2005,17FI00,9999,1,0,1,eneheuvel,26-09-11
200517LP00202,2005,17LP00,202,0,1,1,eneheuvel,26-09-11
200517LP00207,2005,17LP00,207,2,14,16,eneheuvel,26-09-11
200517LP00214,2005,17LP00,214,1,0,1,eneheuvel,26-09-11
200517LP00304,2005,17LP00,304,2,2,4,eneheuvel,26-09-11
200517LP00305,2005,17LP00,305,58,61,119,eneheuvel,26-09-11
200517LP00306,2005,17LP00,306,2,5,7,eneheuvel,26-09-11
200517LP00307,2005,17LP00,307,0,1,1,eneheuvel,26-09-11
200517LP00309,2005,17LP00,309,1,0,1,eneheuvel,26-09-11
200517LP009999,2005,17LP00,9999,1,1,2,eneheuvel,26-09-11
200517MH00207,2005,17MH00,207,9,23,32,eneheuvel,26-09-11
200517MH00210,2005,17MH00,210,3,0,3,eneheuvel,26-09-11
200517MH00211,2005,17MH00,211,0,1,1,eneheuvel,26-09-11
200517MH00212,2005,17MH00,212,1,0,1,eneheuvel,26-09-11
200517MH00216,2005,17MH00,216,1,1,2,eneheuvel,26-09-11
200517MH00302,2005,17MH00,302,2,4,6,eneheuvel,26-09-11
200517MH00303,2005,17MH00,303,1,2,3,eneheuvel,26-09-11
200517MH00304,2005,17MH00,304,0,1,1,eneheuvel,26-09-11
200517MH00305,2005,17MH00,305,74,82,156,eneheuvel,26-09-11
200517MH00306,2005,17MH00,306,2,0,2,eneheuvel,26-09-11
200517MH00307,2005,17MH00,307,0,2,2,eneheuvel,26-09-11
200517MH00311,2005,17MH00,311,0,1,1,eneheuvel,26-09-11
200521KO00209,2005,21KO00,209,3,3,6,eneheuvel,26-09-11
200521KO00210,2005,21KO00,210,87,151,238,eneheuvel,26-09-11
200521KO00212,2005,21KO00,212,0,3,3,eneheuvel,26-09-11
200521KO00216,2005,21KO00,216,0,3,3,eneheuvel,26-09-11
200521KO00302,2005,21KO00,302,1,0,1,eneheuvel,26-09-11
200521KO009999,2005,21KO00,9999,0,1,1,eneheuvel,26-09-11
200521NC00103,2005,21NC00,103,1,0,1,eneheuvel,26-09-11
200521NC00201,2005,21NC00,201,0,2,2,eneheuvel,26-09-11
200521NC00203,2005,21NC00,203,0,1,1,eneheuvel,26-09-11
200521NC00211,2005,21NC00,211,2,0,2,eneheuvel,26-09-11
200521NC00212,2005,21NC00,212,2,0,2,eneheuvel,26-09-11
200521NC00213,2005,21NC00,213,58,47,105,eneheuvel,26-09-11
200521NC00214,2005,21NC00,214,1,2,3,eneheuvel,26-09-11
200521NC00302,2005,21NC00,302,0,1,1,eneheuvel,26-09-11
200521NC00305,2005,21NC00,305,1,0,1,eneheuvel,26-09-11
200521NC00311,2005,21NC00,311,1,0,1,eneheuvel,26-09-11
200521NC009999,2005,21NC00,9999,2,2,4,eneheuvel,26-09-11
200521ND00201,2005,21ND00,201,0,1,1,eneheuvel,26-09-11
200521ND00207,2005,21ND00,207,0,1,1,eneheuvel,26-09-11
200521ND00210,2005,21ND00,210,0,1,1,eneheuvel,26-09-11
200521ND00211,2005,21ND00,211,6,3,9,eneheuvel,26-09-11
200521ND00212,2005,21ND00,212,3,5,8,eneheuvel,26-09-11
200521ND00213,2005,21ND00,213,103,142,245,eneheuvel,26-09-11
200521ND00214,2005,21ND00,214,0,5,5,eneheuvel,26-09-11
200521ND00302,2005,21ND00,302,0,2,2,eneheuvel,26-09-11
200521ND009999,2005,21ND00,9999,1,3,4,eneheuvel,26-09-11
200522KP00201,2005,22KP00,201,2,0,2,eneheuvel,26-09-11
200522KP00203,2005,22KP00,203,1,0,1,eneheuvel,26-09-11
200522KP00207,2005,22KP00,207,0,2,2,eneheuvel,26-09-11
200522KP00208,2005,22KP00,208,0,2,2,eneheuvel,26-09-11
200522KP00211,2005,22KP00,211,1,1,2,eneheuvel,26-09-11
200522KP00301,2005,22KP00,301,3,4,7,eneheuvel,26-09-11
200522KP00302,2005,22KP00,302,2,2,4,eneheuvel,26-09-11
200522KP00303,2005,22KP00,303,2,4,6,eneheuvel,26-09-11
200522KP00304,2005,22KP00,304,1,1,2,eneheuvel,26-09-11
200522KP00306,2005,22KP00,306,1,1,2,eneheuvel,26-09-11
200522KP00308,2005,22KP00,308,5,7,12,eneheuvel,26-09-11
200522KP00309,2005,22KP00,309,150,166,316,eneheuvel,26-09-11
200522KP00310,2005,22KP00,310,3,4,7,eneheuvel,26-09-11
200522KP00311,2005,22KP00,311,11,24,35,eneheuvel,26-09-11
200522KP00312,2005,22KP00,312,1,0,1,eneheuvel,26-09-11
200522KP009999,2005,22KP00,9999,2,1,3,eneheuvel,26-09-11
200522KQ00201,2005,22KQ00,201,1,0,1,eneheuvel,26-09-11
200522KQ00205,2005,22KQ00,205,1,1,2,eneheuvel,26-09-11
200522KQ00208,2005,22KQ00,208,1,0,1,eneheuvel,26-09-11
200522KQ00209,2005,22KQ00,209,1,1,2,eneheuvel,26-09-11
200522KQ00210,2005,22KQ00,210,109,130,239,eneheuvel,26-09-11
200522KQ00212,2005,22KQ00,212,1,5,6,eneheuvel,26-09-11
200522KQ00213,2005,22KQ00,213,1,0,1,eneheuvel,26-09-11
200522KQ00214,2005,22KQ00,214,1,1,2,eneheuvel,26-09-11
200522KQ00215,2005,22KQ00,215,0,1,1,eneheuvel,26-09-11
200522KQ00216,2005,22KQ00,216,2,1,3,eneheuvel,26-09-11
200522KQ00307,2005,22KQ00,307,1,0,1,eneheuvel,26-09-11
200522KQ009999,2005,22KQ00,9999,0,1,1,eneheuvel,26-09-11
200523EP00102,2005,23EP00,102,1,0,1,eneheuvel,26-09-11
200523EP00109,2005,23EP00,109,0,1,1,eneheuvel,26-09-11
200523EP00202,2005,23EP00,202,2,3,5,eneheuvel,26-09-11
200523EP00204,2005,23EP00,204,1,0,1,eneheuvel,26-09-11
200523EP00205,2005,23EP00,205,0,1,1,eneheuvel,26-09-11
200523EP00209,2005,23EP00,209,0,1,1,eneheuvel,26-09-11
200523EP00211,2005,23EP00,211,1,1,2,eneheuvel,26-09-11
200523EP00212,2005,23EP00,212,50,76,126,eneheuvel,26-09-11
200523EP00213,2005,23EP00,213,8,10,18,eneheuvel,26-09-11
200523EP00214,2005,23EP00,214,0,6,6,eneheuvel,26-09-11
200523EP00303,2005,23EP00,303,0,1,1,eneheuvel,26-09-11
200523EP00304,2005,23EP00,304,0,2,2,eneheuvel,26-09-11
200523EP00305,2005,23EP00,305,1,1,2,eneheuvel,26-09-11
200523EP009999,2005,23EP00,9999,0,1,1,eneheuvel,26-09-11
200523ER00208,2005,23ER00,208,3,0,3,eneheuvel,26-09-11
200523ER00210,2005,23ER00,210,0,1,1,eneheuvel,26-09-11
200523ER00211,2005,23ER00,211,1,2,3,eneheuvel,26-09-11
200523ER00212,2005,23ER00,212,98,111,209,eneheuvel,26-09-11
200523ER00213,2005,23ER00,213,1,7,8,eneheuvel,26-09-11
200523ER00214,2005,23ER00,214,4,2,6,eneheuvel,26-09-11
200523ER00311,2005,23ER00,311,0,1,1,eneheuvel,26-09-11
200523ER009999,2005,23ER00,9999,2,0,2,eneheuvel,26-09-11
200523ET00107,2005,23ET00,107,1,1,2,eneheuvel,26-09-11
200523ET00202,2005,23ET00,202,0,3,3,eneheuvel,26-09-11
200523ET00206,2005,23ET00,206,0,2,2,eneheuvel,26-09-11
200523ET00208,2005,23ET00,208,1,0,1,eneheuvel,26-09-11
200523ET00209,2005,23ET00,209,0,1,1,eneheuvel,26-09-11
200523ET00210,2005,23ET00,210,0,1,1,eneheuvel,26-09-11
200523ET00211,2005,23ET00,211,1,2,3,eneheuvel,26-09-11
200523ET00212,2005,23ET00,212,1,0,1,eneheuvel,26-09-11
200523ET00214,2005,23ET00,214,1,0,1,eneheuvel,26-09-11
200523ET00302,2005,23ET00,302,4,5,9,eneheuvel,26-09-11
200523ET00303,2005,23ET00,303,2,3,5,eneheuvel,26-09-11
200523ET00304,2005,23ET00,304,0,1,1,eneheuvel,26-09-11
200523ET00305,2005,23ET00,305,0,1,1,eneheuvel,26-09-11
200523ET00306,2005,23ET00,306,4,3,7,eneheuvel,26-09-11
200523ET00307,2005,23ET00,307,7,13,20,eneheuvel,26-09-11
200523ET00308,2005,23ET00,308,86,107,193,eneheuvel,26-09-11
200523ET00309,2005,23ET00,309,9,6,15,eneheuvel,26-09-11
200523ET00310,2005,23ET00,310,0,1,1,eneheuvel,26-09-11
200523ET00311,2005,23ET00,311,4,0,4,eneheuvel,26-09-11
200523ET00312,2005,23ET00,312,1,1,2,eneheuvel,26-09-11
200523ET00502,2005,23ET00,502,0,1,1,eneheuvel,26-09-11
200523ET009999,2005,23ET00,9999,2,0,2,eneheuvel,26-09-11
200523EU00102,2005,23EU00,102,0,1,1,eneheuvel,26-09-11
200523EU00207,2005,23EU00,207,1,1,2,eneheuvel,26-09-11
200523EU00208,2005,23EU00,208,1,2,3,eneheuvel,26-09-11
200523EU00216,2005,23EU00,216,1,1,2,eneheuvel,26-09-11
200523EU00301,2005,23EU00,301,1,1,2,eneheuvel,26-09-11
200523EU00302,2005,23EU00,302,1,3,4,eneheuvel,26-09-11
200523EU00304,2005,23EU00,304,1,0,1,eneheuvel,26-09-11
200523EU00305,2005,23EU00,305,9,6,15,eneheuvel,26-09-11
200523EU00306,2005,23EU00,306,131,133,264,eneheuvel,26-09-11
200523EU00307,2005,23EU00,307,8,4,12,eneheuvel,26-09-11
200523EU00309,2005,23EU00,309,0,3,3,eneheuvel,26-09-11
200523EU00310,2005,23EU00,310,1,0,1,eneheuvel,26-09-11
200523EU00311,2005,23EU00,311,0,3,3,eneheuvel,26-09-11
200523EU009999,2005,23EU00,9999,2,2,4,eneheuvel,26-09-11
200523EV00102,2005,23EV00,102,0,1,1,eneheuvel,26-09-11
200523EV00201,2005,23EV00,201,1,0,1,eneheuvel,26-09-11
200523EV00203,2005,23EV00,203,1,0,1,eneheuvel,26-09-11
200523EV00204,2005,23EV00,204,0,1,1,eneheuvel,26-09-11
200523EV00208,2005,23EV00,208,2,0,2,eneheuvel,26-09-11
200523EV00209,2005,23EV00,209,1,0,1,eneheuvel,26-09-11
200523EV00210,2005,23EV00,210,12,7,19,eneheuvel,26-09-11
200523EV00211,2005,23EV00,211,16,9,25,eneheuvel,26-09-11
200523EV00212,2005,23EV00,212,141,144,285,eneheuvel,26-09-11
200523EV00213,2005,23EV00,213,21,43,64,eneheuvel,26-09-11
200523EV00214,2005,23EV00,214,5,9,14,eneheuvel,26-09-11
200523EV00215,2005,23EV00,215,2,0,2,eneheuvel,26-09-11
200523EV00216,2005,23EV00,216,1,4,5,eneheuvel,26-09-11
200523EV00303,2005,23EV00,303,1,0,1,eneheuvel,26-09-11
200523EV00306,2005,23EV00,306,0,1,1,eneheuvel,26-09-11
200523EV00307,2005,23EV00,307,2,0,2,eneheuvel,26-09-11
200523EV00311,2005,23EV00,311,1,0,1,eneheuvel,26-09-11
200523EV009999,2005,23EV00,9999,1,0,1,eneheuvel,26-09-11
200523EY00204,2005,23EY00,204,1,0,1,eneheuvel,26-09-11
200523EY00205,2005,23EY00,205,1,0,1,eneheuvel,26-09-11
200523EY00207,2005,23EY00,207,1,1,2,eneheuvel,26-09-11
200523EY00208,2005,23EY00,208,1,2,3,eneheuvel,26-09-11
200523EY00209,2005,23EY00,209,0,1,1,eneheuvel,26-09-11
200523EY00210,2005,23EY00,210,10,3,13,eneheuvel,26-09-11
200523EY00211,2005,23EY00,211,6,2,8,eneheuvel,26-09-11
200523EY00212,2005,23EY00,212,133,133,266,eneheuvel,26-09-11
200523EY00213,2005,23EY00,213,25,21,46,eneheuvel,26-09-11
200523EY00214,2005,23EY00,214,0,12,12,eneheuvel,26-09-11
200523EY00216,2005,23EY00,216,1,1,2,eneheuvel,26-09-11
200523EY00502,2005,23EY00,502,2,0,2,eneheuvel,26-09-11
200523EY009999,2005,23EY00,9999,1,1,2,eneheuvel,26-09-11
200523ZU00110,2005,23ZU00,110,0,1,1,eneheuvel,26-09-11
200523ZU00201,2005,23ZU00,201,2,1,3,eneheuvel,26-09-11
200523ZU00202,2005,23ZU00,202,96,96,192,eneheuvel,26-09-11
200523ZU00203,2005,23ZU00,203,5,5,10,eneheuvel,26-09-11
200523ZU00204,2005,23ZU00,204,41,68,109,eneheuvel,26-09-11
200523ZU00205,2005,23ZU00,205,90,83,173,eneheuvel,26-09-11
200523ZU00206,2005,23ZU00,206,2,1,3,eneheuvel,26-09-11
200523ZU00207,2005,23ZU00,207,15,15,30,eneheuvel,26-09-11
200523ZU00208,2005,23ZU00,208,11,20,31,eneheuvel,26-09-11
200523ZU00209,2005,23ZU00,209,1,0,1,eneheuvel,26-09-11
200523ZU00210,2005,23ZU00,210,1,0,1,eneheuvel,26-09-11
200523ZU00211,2005,23ZU00,211,2,4,6,eneheuvel,26-09-11
200523ZU00212,2005,23ZU00,212,2,1,3,eneheuvel,26-09-11
200523ZU00214,2005,23ZU00,214,1,0,1,eneheuvel,26-09-11
200523ZU00215,2005,23ZU00,215,2,1,3,eneheuvel,26-09-11
200523ZU00216,2005,23ZU00,216,0,1,1,eneheuvel,26-09-11
200523ZU00302,2005,23ZU00,302,1,2,3,eneheuvel,26-09-11
200523ZU00303,2005,23ZU00,303,3,3,6,eneheuvel,26-09-11
200523ZU00306,2005,23ZU00,306,0,2,2,eneheuvel,26-09-11
200523ZU00307,2005,23ZU00,307,0,1,1,eneheuvel,26-09-11
200523ZU00309,2005,23ZU00,309,1,1,2,eneheuvel,26-09-11
200523ZU00310,2005,23ZU00,310,0,1,1,eneheuvel,26-09-11
200523ZU00502,2005,23ZU00,502,2,1,3,eneheuvel,26-09-11
200523ZU009999,2005,23ZU00,9999,2,0,2,eneheuvel,26-09-11
200523ZV00107,2005,23ZV00,107,1,0,1,eneheuvel,26-09-11
200523ZV00201,2005,23ZV00,201,2,0,2,eneheuvel,26-09-11
200523ZV00202,2005,23ZV00,202,40,44,84,eneheuvel,26-09-11
200523ZV00203,2005,23ZV00,203,6,8,14,eneheuvel,26-09-11
200523ZV00204,2005,23ZV00,204,31,48,79,eneheuvel,26-09-11
200523ZV00205,2005,23ZV00,205,60,80,140,eneheuvel,26-09-11
200523ZV00206,2005,23ZV00,206,0,2,2,eneheuvel,26-09-11
200523ZV00207,2005,23ZV00,207,12,12,24,eneheuvel,26-09-11
200523ZV00208,2005,23ZV00,208,10,12,22,eneheuvel,26-09-11
200523ZV00211,2005,23ZV00,211,0,1,1,eneheuvel,26-09-11
200523ZV00212,2005,23ZV00,212,1,0,1,eneheuvel,26-09-11
200523ZV00305,2005,23ZV00,305,0,1,1,eneheuvel,26-09-11
200523ZV00308,2005,23ZV00,308,1,0,1,eneheuvel,26-09-11
200523ZV00309,2005,23ZV00,309,1,1,2,eneheuvel,26-09-11
200523ZV00311,2005,23ZV00,311,0,3,3,eneheuvel,26-09-11
200523ZW00108,2005,23ZW00,108,0,1,1,eneheuvel,26-09-11
200523ZW00202,2005,23ZW00,202,1,0,1,eneheuvel,26-09-11
200523ZW00207,2005,23ZW00,207,0,1,1,eneheuvel,26-09-11
200523ZW00208,2005,23ZW00,208,4,5,9,eneheuvel,26-09-11
200523ZW00211,2005,23ZW00,211,0,1,1,eneheuvel,26-09-11
200523ZW00301,2005,23ZW00,301,1,0,1,eneheuvel,26-09-11
200523ZW00302,2005,23ZW00,302,4,1,5,eneheuvel,26-09-11
200523ZW00303,2005,23ZW00,303,7,8,15,eneheuvel,26-09-11
200523ZW00304,2005,23ZW00,304,3,0,3,eneheuvel,26-09-11
200523ZW00305,2005,23ZW00,305,2,0,2,eneheuvel,26-09-11
200523ZW00306,2005,23ZW00,306,31,38,69,eneheuvel,26-09-11
200523ZW00307,2005,23ZW00,307,78,64,142,eneheuvel,26-09-11
200523ZW00308,2005,23ZW00,308,100,105,205,eneheuvel,26-09-11
200523ZW00309,2005,23ZW00,309,1,3,4,eneheuvel,26-09-11
200523ZW00310,2005,23ZW00,310,2,1,3,eneheuvel,26-09-11
200523ZW00311,2005,23ZW00,311,1,2,3,eneheuvel,26-09-11
200523ZW00312,2005,23ZW00,312,1,1,2,eneheuvel,26-09-11
200523ZW00502,2005,23ZW00,502,1,4,5,eneheuvel,26-09-11
200523ZW009999,2005,23ZW00,9999,2,1,3,eneheuvel,26-09-11
200523ZX00105,2005,23ZX00,105,0,1,1,eneheuvel,26-09-11
200523ZX00201,2005,23ZX00,201,3,4,7,eneheuvel,26-09-11
200523ZX00202,2005,23ZX00,202,149,119,268,eneheuvel,26-09-11
200523ZX00204,2005,23ZX00,204,2,5,7,eneheuvel,26-09-11
200523ZX00205,2005,23ZX00,205,2,2,4,eneheuvel,26-09-11
200523ZX00206,2005,23ZX00,206,0,2,2,eneheuvel,26-09-11
200523ZX00207,2005,23ZX00,207,2,1,3,eneheuvel,26-09-11
200523ZX00208,2005,23ZX00,208,6,3,9,eneheuvel,26-09-11
200523ZX00209,2005,23ZX00,209,1,0,1,eneheuvel,26-09-11
200523ZX00211,2005,23ZX00,211,2,5,7,eneheuvel,26-09-11
200523ZX00214,2005,23ZX00,214,1,1,2,eneheuvel,26-09-11
200523ZY00109,2005,23ZY00,109,0,2,2,eneheuvel,26-09-11
200523ZY00201,2005,23ZY00,201,2,0,2,eneheuvel,26-09-11
200523ZY00202,2005,23ZY00,202,0,1,1,eneheuvel,26-09-11
200523ZY00206,2005,23ZY00,206,0,2,2,eneheuvel,26-09-11
200523ZY00207,2005,23ZY00,207,1,0,1,eneheuvel,26-09-11
200523ZY00208,2005,23ZY00,208,0,1,1,eneheuvel,26-09-11
200523ZY00210,2005,23ZY00,210,1,3,4,eneheuvel,26-09-11
200523ZY00211,2005,23ZY00,211,1,1,2,eneheuvel,26-09-11
200523ZY00212,2005,23ZY00,212,172,245,417,eneheuvel,26-09-11
200523ZY00213,2005,23ZY00,213,2,1,3,eneheuvel,26-09-11
200523ZY00214,2005,23ZY00,214,1,1,2,eneheuvel,26-09-11
200523ZY00216,2005,23ZY00,216,0,4,4,eneheuvel,26-09-11
