Postc_Postcode,Postc_PostcodeCompact,Postc_WijkNr,Postc_X_COORD,Postc_Y_COORD
1335 LG,1335LG,303,147489.75,491027.68
1335 LH,1335LH,303,147700.19,491085.82
1335 LJ,1335LJ,303,147643.87,491051.55
1335 LK,1335LK,303,147625.8,490897.32
1335 LL,1335LL,303,147558.74,490991.05
1335 LN,1335LN,303,147582.32,491025.74
1335 LP,1335LP,303,147570.54,490857.79
1335 LR,1335LR,303,147506.18,490949.15
1335 LS,1335LS,303,147537.89,490977.02
1335 LT,1335LT,303,147651.02,491278.9
1335 LZ,1335LZ,303,147313.45,491146.51
1335 NA,1335NA,302,148682.81,490565.02
1335 NB,1335NB,302,148609.93,490668.49
1335 NC,1335NC,302,148536.67,490772.47
1335 ND,1335ND,302,148572.72,490721.65
1335 NE,1335NE,302,148445.34,490902.13
1335 NG,1335NG,302,148729.26,490582.41
1335 NH,1335NH,302,148631.77,490690.54
1335 NJ,1335NJ,302,148584.29,490792.69
1335 NK,1335NK,302,148481.04,490920.47
1335 NL,1335NL,302,148743.35,490599.51
1335 NN,1335NN,302,148675.86,490706.77
1335 NP,1335NP,302,148595.65,490809.18
1335 NR,1335NR,302,148512.37,490934.45
1335 NS,1335NS,302,148778.69,490620.81
1335 NT,1335NT,302,148697.55,490727.43
1335 NV,1335NV,302,148630.22,490829.79
1335 NX,1335NX,302,148534.21,490952.18
1335 PA,1335PA,302,148797.8,490638.08
1335 PB,1335PB,302,148736.1,490744
1335 PC,1335PC,302,148644.86,490846.08
1335 PD,1335PD,302,148565.84,490969.25
1335 PE,1335PE,302,148828.81,490660.34
1335 PG,1335PG,302,148755.55,490796.81
1335 PH,1335PH,302,148594.9,490987.4
1335 PJ,1335PJ,302,148763.88,490686.23
1335 PK,1335PK,302,148687.32,490795.01
1335 PL,1335PL,302,148615.35,490896.92
1335 PN,1335PN,302,148848.44,490678.09
1335 PP,1335PP,302,148740.63,490849.92
1335 PR,1335PR,302,148645.35,491007.26
1335 PS,1335PS,302,148890.55,490700.15
1335 PT,1335PT,302,148810.13,490808.34
1335 PV,1335PV,302,148746.04,490914.39
1335 PX,1335PX,302,148671.08,491030.49
1335 RA,1335RA,302,148903.88,490717.06
1335 RB,1335RB,302,148850.38,490826.05
1335 RC,1335RC,302,148787.79,490932.91
1335 RD,1335RD,302,148716.61,491048.62
1335 RE,1335RE,302,148948.94,490738.53
1335 RG,1335RG,302,148878.46,490848.78
1335 RH,1335RH,302,148818.15,490954.35
1335 RJ,1335RJ,302,148798.1,490992.19
1335 RK,1335RK,302,148751.58,491075.28
1335 RL,1335RL,302,148967.64,490757.29
1335 RM,1335RM,302,148905.2,490863.92
1335 RN,1335RN,302,148841.85,490978.35
1335 RP,1335RP,302,148782.45,491088.88
1335 RR,1335RR,302,148831.74,490589.66
1335 RS,1335RS,302,148780.14,490488.35
1335 RT,1335RT,302,148863.97,490547.31
1335 RV,1335RV,302,148941.82,490600.66
1335 RX,1335RX,302,149008.58,490643.87
1335 SB,1335SB,302,148345.38,491106.88
1335 SC,1335SC,302,148438.01,491105.27
1335 SE,1335SE,302,148585.58,491201.31
1335 SG,1335SG,302,148320.61,491076.77
1335 SH,1335SH,302,148459.89,491079.61
1335 SJ,1335SJ,302,148614.45,491176.47
1335 SK,1335SK,302,148395.4,491141.15
1335 SL,1335SL,302,148445.93,491174.86
1335 SM,1335SM,302,148496.83,491207.25
1335 SN,1335SN,302,148548.01,491238.35
1335 SP,1335SP,302,148599.53,491267.81
1335 SR,1335SR,302,148653.26,491295.18
1335 ST,1335ST,302,148679.67,491310.85
1335 SV,1335SV,302,148377.27,491193.25
1335 SX,1335SX,302,148534.29,491289.58
1335 SZ,1335SZ,302,148682.08,491416.97
1335 TA,1335TA,302,149129.48,490716.96
1335 TB,1335TB,302,149218.74,490768.04
1335 TC,1335TC,302,149308.05,490815.17
1335 TH,1335TH,302,149090.28,490761.82
1335 TJ,1335TJ,302,149182.1,490815.78
1335 TK,1335TK,302,149276.74,490866.58
1335 TL,1335TL,302,149124.32,490857.58
1335 TM,1335TM,302,149242.33,490931.89
1335 TN,1335TN,302,149146.47,490827.87
1335 TP,1335TP,302,149269.19,490897.47
1335 TR,1335TR,302,149087.1,490910.52
1335 TS,1335TS,302,149195.28,490987.99
1335 TT,1335TT,302,149109.97,490882.88
1335 TV,1335TV,302,149224.78,490960.57
1335 VA,1335VA,302,149062.4,490970.67
1335 VB,1335VB,302,149163.14,491042.86
1335 VC,1335VC,302,149070.62,490933.8
1335 VD,1335VD,302,149180.62,491011.28
1335 VG,1335VG,302,149030.98,491032.28
1335 VH,1335VH,302,149127.82,491099.06
1335 VJ,1335VJ,302,149044.29,490995.42
1335 VK,1335VK,302,149147.48,491066.42
1335 VL,1335VL,302,149000.04,491088.88
1335 VM,1335VM,302,149095.43,491156.61
1335 VN,1335VN,302,149014.47,491056.57
1335 VP,1335VP,302,149110.73,491124.4
1335 VR,1335VR,302,148971.52,491147.36
1335 VS,1335VS,302,149061.82,491210.08
1335 VT,1335VT,302,148983.48,491112.39
1335 VV,1335VV,302,149079.62,491180.11
1335 WB,1335WB,302,148909.7,491183.1
1335 WC,1335WC,302,149005.51,491249.28
1335 WD,1335WD,302,148956.26,491170.91
1335 WE,1335WE,302,149045.24,491233.58
1335 WG,1335WG,302,148878.05,491197.53
1335 WH,1335WH,302,148942.65,491240.27
1335 WJ,1335WJ,302,149004.9,491283.14
1335 WL,1335WL,302,149139.64,491239.06
1335 XA,1335XA,302,148925.4,491339.14
1335 XB,1335XB,302,148783.3,491377.59
1335 XD,1335XD,302,148808.7,491388.01
1335 XE,1335XE,302,148789.27,491507.06
1335 XG,1335XG,302,148815.7,491517.88
1335 XH,1335XH,302,148846.42,491533.72
1335 XJ,1335XJ,302,148872.3,491543.8
1335 XK,1335XK,302,148902.56,491558.67
1335 XL,1335XL,302,148927.73,491568.01
1335 XM,1335XM,302,149016.7,491449.36
1336 AE,1336AE,312,149787.88,490485.45
1336 AG,1336AG,312,149870.9,490785.26
1336 AH,1336AH,312,149738.52,490574.87
1336 AK,1336AK,312,149810.36,490781.73
1336 AL,1336AL,312,149974.67,490895.99
1336 AM,1336AM,312,149966.67,490870.43
1336 AN,1336AN,312,149994.04,490820.28
1336 AP,1336AP,312,149927.32,490744.97
1336 AR,1336AR,312,149913.56,490760.35
1336 AS,1336AS,312,149980.45,490782.97
1336 AT,1336AT,312,150035.49,490833.6
1336 BA,1336BA,312,150070.21,490714.78
1336 BB,1336BB,312,150008.84,490646.11
1336 BC,1336BC,312,150040.74,490683.97
1336 BD,1336BD,312,149940.92,490648.71
1336 BE,1336BE,312,149990.22,490627.3
1336 BG,1336BG,312,149977.86,490599.11
1336 BH,1336BH,312,149944.13,490563.81
1336 BJ,1336BJ,312,150104.66,490667.12
1336 BK,1336BK,312,150104.68,490738.85
1336 CA,1336CA,312,150089.05,490979.64
1336 CB,1336CB,312,150118.78,491011.1
1336 CC,1336CC,312,150190.49,491041.44
1336 CD,1336CD,312,150066.58,490941.45
1336 CE,1336CE,312,150163.55,490934.87
1336 CG,1336CG,312,150169.31,491020.15
1336 CH,1336CH,312,150213.81,491022.48
1336 CJ,1336CJ,312,150251.2,490978.59
1336 CK,1336CK,312,150229.37,490953.61
1336 CL,1336CL,312,150319.75,490939.22
1336 CM,1336CM,312,150353.64,491102.73
1336 CP,1336CP,312,150244.37,490865.75
1336 CR,1336CR,312,150184.95,490835.31
1336 CS,1336CS,312,150266.78,490799.81
1336 CT,1336CT,312,150290.59,490833.18
1336 CV,1336CV,312,150343.09,490924.1
1336 CW,1336CW,312,150432.88,490916.86
1336 CX,1336CX,312,150215.25,490756.69
1336 CZ,1336CZ,312,150367.13,490860.23
1336 GA,1336GA,312,149946.71,490172.82
1336 GB,1336GB,312,149871.21,490267.23
1336 GC,1336GC,312,149947.45,490259.28
1336 GH,1336GH,312,150169.95,490499.04
1336 GJ,1336GJ,312,150059.16,490385.41
1336 GK,1336GK,312,150112.85,490426.52
1336 GL,1336GL,312,150077.03,490406.22
1336 GM,1336GM,312,150136.6,490422.5
1336 GN,1336GN,312,150180.6,490460.93
1336 GP,1336GP,312,150133.81,490452.82
1336 GR,1336GR,312,150238.9,490502.13
1336 GS,1336GS,312,150198.43,490481.81
1336 GT,1336GT,312,150256.8,490522.92
1336 GV,1336GV,312,150181.77,490358.41
1336 HA,1336HA,312,150136.96,490277.22
1336 HB,1336HB,312,150165.99,490285.25
1336 HC,1336HC,312,150224.08,490325.47
1336 HD,1336HD,312,150113.91,490075.81
1336 HE,1336HE,312,150280.53,490360.44
1336 HG,1336HG,312,150336.44,490404.62
1336 HH,1336HH,312,150118.76,489995.63
1336 HK,1336HK,312,150323.13,490258.33
1336 HL,1336HL,312,150236.52,490125.31
1336 HM,1336HM,312,150257.31,490140.24
1336 HN,1336HN,312,150274,490185.94
1336 HR,1336HR,312,150328.58,490230.95
1336 HS,1336HS,312,150294.81,490203
1336 HT,1336HT,312,150410.73,490241.91
1336 HV,1336HV,312,150349.32,490247.89
1336 HW,1336HW,312,150426.29,490269.5
1336 HX,1336HX,312,150231.44,489895.81
1336 JB,1336JB,312,150450.29,490209.04
1336 JC,1336JC,312,150349.86,490102.48
1336 JE,1336JE,312,150470.51,490180.09
1336 JG,1336JG,312,150541.66,490403.58
1336 KA,1336KA,312,150333.82,490562.45
1336 KB,1336KB,312,150397.02,490606.93
1336 KC,1336KC,312,150357.66,490579.18
1336 KD,1336KD,312,150451.77,490576.07
1336 KE,1336KE,312,150385.57,490646.09
1336 KG,1336KG,312,150520.94,490741.31
1336 KH,1336KH,312,150469.43,490670
1336 KJ,1336KJ,312,150558.06,490663.49
1336 KK,1336KK,312,150611.88,490722.47
1336 KL,1336KL,312,150548.1,490726.26
1336 KN,1336KN,312,150400.33,490456.1
1336 KP,1336KP,312,150425.49,490469.61
1336 KR,1336KR,312,150534.61,490487.75
1336 KS,1336KS,312,150583.98,490528.45
1336 KT,1336KT,312,150579.6,490583.19
1336 KV,1336KV,312,150631.3,490623.28
1336 LA,1336LA,312,150585.35,490435.99
1336 LB,1336LB,312,150661.93,490497.56
1336 LC,1336LC,312,150519.04,490295.21
1336 LE,1336LE,312,150578.51,490295.94
1336 LG,1336LG,312,150689.64,490518.59
1336 LH,1336LH,312,150762.4,490510.05
1336 LJ,1336LJ,312,150711.12,490656.12
1336 LL,1336LL,312,150705.78,490463.26
1336 LM,1336LM,312,150704.3,490395.06
1336 MA,1336MA,312,150636.5,490066.56
1336 MB,1336MB,312,150393.52,490002.88
1336 MC,1336MC,312,150419.36,490005.88
1336 MD,1336MD,312,150491.82,490015.59
1336 ME,1336ME,312,150493.57,489968.97
1336 MG,1336MG,312,150584.26,490060.1
1336 MH,1336MH,312,150470.02,490091.07
1336 MJ,1336MJ,312,150530.89,490166.37
1336 MK,1336MK,312,150702.66,490177.38
1336 ML,1336ML,312,150746.65,490272.18
1336 MN,1336MN,312,150785.12,490277.21
1336 MP,1336MP,312,150830.78,490282.72
1336 MR,1336MR,312,150900.82,490291.04
1336 MS,1336MS,312,150889.33,490403.13
1336 NA,1336NA,310,149654.56,490867.05
1336 NB,1336NB,310,149870.38,491014.07
1336 NC,1336NC,310,149811.94,490959.87
1336 NE,1336NE,310,150052.89,491142.41
1336 RZ,1336RZ,399,149012.82,492061.86
1336 SB,1336SB,313,149654.24,491161.67
1336 SC,1336SC,313,149739.33,491280.69
1336 SE,1336SE,313,149647.74,491239.23
1336 SG,1336SG,313,149599.42,491146.33
1336 SJ,1336SJ,313,149608.66,491312.15
1336 SK,1336SK,313,149591.62,491382.46
1336 SL,1336SL,313,149767.12,491293.41
1336 TB,1336TB,313,149461.69,491520.31
1336 TC,1336TC,313,149546.29,491375.91
1336 TJ,1336TJ,313,149486.92,491395.4
1336 TK,1336TK,313,149457.94,491441.47
1336 TL,1336TL,313,149441.52,491453.5
1336 TN,1336TN,313,149412.27,491499.89
1336 TP,1336TP,313,149368.08,491515.25
1336 TR,1336TR,313,149383.26,491441.3
1336 TS,1336TS,313,149362.65,491439.18
1336 TT,1336TT,313,149343.17,491401.28
1336 ZA,1336ZA,312,151003.47,490433.08
1336 ZB,1336ZB,312,151065.87,490344.5
1336 ZC,1336ZC,312,151117.6,490375.4
1336 ZD,1336ZD,312,151052.59,490467.69
1336 ZE,1336ZE,312,151102.43,490502.79
1336 ZG,1336ZG,312,151228.15,490445.07
1336 ZH,1336ZH,312,151181.18,490585.48
1336 ZJ,1336ZJ,312,151159.72,490449.45
1336 ZK,1336ZK,312,151203.24,490551.92
1336 ZL,1336ZL,312,150974.51,490646.29
1338 AA,1338AA,307,147361.72,489288.93
1338 AB,1338AB,307,147310.76,489217.35
1338 AC,1338AC,307,147231.09,489096.66
1338 AD,1338AD,307,147145.57,488967.22
1338 AH,1338AH,307,147358.55,489203.02
1338 AJ,1338AJ,307,147383.61,489240.78
1338 AK,1338AK,307,147322.18,489151.93
1338 AL,1338AL,307,147323.93,489101.48
1338 AM,1338AM,307,147290.98,489037.83
1338 AN,1338AN,307,147223.07,489009.73
1338 AP,1338AP,307,147137.82,488890.69
1338 AR,1338AR,307,147435.3,489280.73
1338 AS,1338AS,307,147378.27,489153.5
1338 AT,1338AT,307,147290.98,489037.83
1338 AV,1338AV,307,147206.27,488931.18
1338 AW,1338AW,307,147314.85,489002.75
1338 BA,1338BA,307,147085.58,488864.27
1338 BB,1338BB,307,147031.44,488778.42
1338 BC,1338BC,307,147070.52,488774.21
1338 BD,1338BD,307,147094.16,488834.85
1338 BE,1338BE,307,147054.69,488748.78
1338 BG,1338BG,307,146988.84,488714.97
1338 BH,1338BH,307,147117.84,488727.93
1338 BJ,1338BJ,307,147129.73,488668.81
1338 BK,1338BK,307,147220.01,488839.49
1338 BL,1338BL,307,147218.52,488734.76
1338 BM,1338BM,307,147173.09,488839.11
1338 BN,1338BN,307,147173.43,488735
1338 BP,1338BP,307,147339.49,488909
1338 BR,1338BR,307,147330.25,488774.48
1338 BS,1338BS,307,147305.95,488824.45
1338 BT,1338BT,307,147319.08,488734.42
1338 BW,1338BW,307,147357.33,488695.98
1338 BX,1338BX,307,147349.77,488750.42
1338 CA,1338CA,307,147414.89,488802.01
1338 CB,1338CB,307,147315.32,488855.41
1338 CC,1338CC,307,147372.25,488777.96
1338 CE,1338CE,307,147375.73,488857.52
1338 CG,1338CG,307,147437.19,488822.24
1338 CH,1338CH,307,147343.15,488959.8
1338 EB,1338EB,307,147248.01,488547.37
1338 EC,1338EC,307,147547.3,488633
1338 EE,1338EE,307,147606.71,488513.49
1338 EG,1338EG,307,147625.02,488526.85
1338 EH,1338EH,307,147669.98,488448.09
1338 GA,1338GA,399,147989.8,487860.91
1338 GB,1338GB,399,147509.66,488153.05
1338 HA,1338HA,307,146739.8,488389.64
1338 HB,1338HB,307,146834.6,488369.78
1338 HC,1338HC,307,146797.82,488313.75
1338 HD,1338HD,307,146761.46,488374.83
1338 HE,1338HE,307,146868.43,488300.35
1338 HG,1338HG,307,146916.61,488210.97
1338 HH,1338HH,307,146941.23,488293.9
1338 HJ,1338HJ,307,147003.36,488260.1
1338 HK,1338HK,307,147105.52,488193.07
1338 HL,1338HL,307,147105.72,488267.26
1338 HM,1338HM,307,147174.4,488252.81
1338 HN,1338HN,307,146848.96,488393.53
1338 HP,1338HP,307,146831.69,488494.81
1338 HR,1338HR,307,146902.02,488589.83
1338 HS,1338HS,307,146890.04,488514.52
1338 HT,1338HT,307,146867.86,488475.67
1338 HV,1338HV,307,146858.34,488431.18
1338 HW,1338HW,307,146940.74,488565.25
1338 HX,1338HX,307,146936.84,488446.19
1338 HZ,1338HZ,307,146981.71,488548.98
1338 JA,1338JA,307,146961.59,488436.06
1338 JB,1338JB,307,146998.47,488530.18
1338 JC,1338JC,307,147037.99,488540.49
1338 JD,1338JD,307,147025.87,488400.09
1338 JE,1338JE,307,147033.04,488451.35
1338 JG,1338JG,307,147061.13,488533.86
1338 JH,1338JH,307,147119.45,488522.27
1338 JJ,1338JJ,307,147144.97,488396.06
1338 JK,1338JK,307,147153.33,488495.86
1338 JL,1338JL,307,147171.45,488394.06
1338 JM,1338JM,307,147173.59,488506.62
1338 JN,1338JN,307,147226.79,488411.48
1338 JP,1338JP,307,147223.98,488469.48
1338 JR,1338JR,307,147131.99,488557.57
1338 JS,1338JS,307,146956.07,488617.54
1338 JT,1338JT,307,147290.63,488415.95
1338 JV,1338JV,307,147344.01,488414.05
1338 JW,1338JW,307,147320.98,488544.6
1338 JX,1338JX,307,147296.81,488361.61
1338 JZ,1338JZ,307,147512.42,488420.16
1338 KB,1338KB,307,147451.35,488607.87
1338 KC,1338KC,307,147354.96,488488.86
1338 KD,1338KD,307,147391.75,488500.61
1338 KE,1338KE,307,147445.04,488547.97
1338 KG,1338KG,307,147480.28,488486.1
1338 KH,1338KH,307,147416.95,488498.64
1338 KJ,1338KJ,307,147454.01,488512.81
1338 KK,1338KK,307,147477.06,488532.52
1338 KL,1338KL,307,147545.51,488486.29
1338 KM,1338KM,307,147479.08,488589.9
1338 KN,1338KN,307,147567.5,488499.37
1338 KP,1338KP,307,147497.6,488600.44
1338 KR,1338KR,307,147303.14,488311.06
1338 KS,1338KS,307,147620.11,488418.69
1338 KT,1338KT,307,147594.06,488404.43
1338 KV,1338KV,307,147522.01,488365.91
1338 KW,1338KW,307,147447.03,488328.79
1338 KX,1338KX,307,147308.32,488279.96
1338 KZ,1338KZ,307,147231.64,488269.98
1338 LA,1338LA,308,147473.04,489083.99
